,filename,part,staff,time_signature,duration,rest_count
115,20231024_12_50_06_770027__n_notes_2_4_sequence.csv,part_1,1,2/4,1/8,1
116,20231024_12_50_06_770027__n_notes_2_4_sequence.csv,part_1,1,2/4,1/8,1
117,20231024_12_50_06_770027__n_notes_2_4_sequence.csv,part_1,1,2/4,1/8,1
118,20231024_12_50_06_770027__n_notes_2_4_sequence.csv,part_1,1,2/4,1/16,1
119,20231024_12_50_06_770027__n_notes_2_4_sequence.csv,part_1,1,2/4,1/16,1
120,20231024_12_50_06_770027__n_notes_3_4_sequence.csv,part_1,2,3/4,1/8,1
121,20231024_12_50_06_770027__n_notes_3_4_sequence.csv,part_1,2,3/4,1/4,1
122,20231024_12_50_06_770027__n_notes_3_4_sequence.csv,part_1,2,3/4,1/8,1
123,20231024_12_50_06_770027__n_notes_3_4_sequence.csv,part_1,2,3/4,1/8,1
124,20231024_12_50_06_770027__n_notes_3_4_sequence.csv,part_1,2,3/4,1/8,1
125,20231024_12_50_06_770027__n_notes_3_4_sequence.csv,part_1,2,3/4,1/4,1
126,20231024_12_50_06_770027__n_notes_3_4_sequence.csv,part_1,2,3/4,1/8,1
127,20231024_12_50_06_770027__n_notes_3_4_sequence.csv,part_1,2,3/4,3/4,1
128,20231024_12_50_06_770027__n_notes_3_4_sequence.csv,part_1,2,3/4,1/8,1
129,20231024_12_50_06_770027__n_notes_3_4_sequence.csv,part_1,2,3/4,1/8,1
130,20231024_12_50_06_770027__n_notes_3_4_sequence.csv,part_1,2,3/4,1/8,1
131,20231024_12_50_06_770027__n_notes_3_4_sequence.csv,part_1,2,3/4,1/8,1
132,20231024_12_50_06_770027__n_notes_3_4_sequence.csv,part_1,2,3/4,1/2,1
133,20231024_12_50_06_770027__n_notes_3_4_sequence.csv,part_1,2,3/4,1/8,1
134,20231024_12_50_06_770027__n_notes_3_4_sequence.csv,part_1,2,3/4,1/8,1
135,20231024_12_50_06_770027__n_notes_3_4_sequence.csv,part_1,2,3/4,1/16,1
136,20231024_12_50_06_770027__n_notes_3_4_sequence.csv,part_1,1,3/4,1/4,1
137,20231024_12_50_06_770027__n_notes_3_4_sequence.csv,part_1,1,3/4,1/2,1
138,20231024_12_50_06_770027__n_notes_3_4_sequence.csv,part_1,2,3/4,1/4,1
139,20231024_12_50_06_770027__n_notes_3_4_sequence.csv,part_1,2,3/4,1/4,1
140,20231024_12_50_06_770027__n_notes_3_4_sequence.csv,part_1,2,3/4,1/4,1
141,20231024_12_50_06_770027__n_notes_3_4_sequence.csv,part_1,2,3/4,3/4,1
142,20231024_12_50_06_770027__n_notes_3_4_sequence.csv,part_1,1,3/4,1/4,1
143,20231024_12_50_06_770027__n_notes_3_4_sequence.csv,part_1,1,3/4,1/4,1
144,20231024_12_50_06_770027__n_notes_3_4_sequence.csv,part_1,1,3/4,1/4,1
145,20231024_12_50_06_770027__n_notes_3_4_sequence.csv,part_1,1,3/4,1/4,1
146,20231024_12_50_06_770027__n_notes_3_4_sequence.csv,part_1,1,3/4,1/4,1
147,20231024_12_50_06_770027__n_notes_3_4_sequence.csv,part_1,1,3/4,1/2,1
148,20231024_12_50_06_770027__n_notes_3_4_sequence.csv,part_1,2,3/4,1/8,1
149,20231024_12_50_06_770027__n_notes_3_4_sequence.csv,part_1,2,3/4,1/4,1
150,20231024_12_50_06_770027__n_notes_3_4_sequence.csv,part_1,2,3/4,1/8,1
151,20231024_12_50_06_770027__n_notes_3_4_sequence.csv,part_1,2,3/4,1/4,1
152,20231024_12_50_06_770027__n_notes_3_4_sequence.csv,part_1,2,3/4,1/8,1
153,20231024_12_50_06_770027__n_notes_3_4_sequence.csv,part_1,2,3/4,1/8,1
154,20231024_12_50_06_770027__n_notes_3_4_sequence.csv,part_1,2,3/4,1/2,1
155,20231024_12_50_06_770027__n_notes_3_4_sequence.csv,part_1,2,3/4,1/4,1
156,20231024_12_50_06_770027__n_notes_3_4_sequence.csv,part_1,2,3/4,1/4,1
157,20231024_12_50_06_770027__n_notes_3_4_sequence.csv,part_1,2,3/4,1/12,1
158,20231024_12_50_06_770027__n_notes_3_4_sequence.csv,part_1,2,3/4,1/4,1
159,20231024_12_50_06_770027__n_notes_3_4_sequence.csv,part_1,2,3/4,1/12,1
160,20231024_12_50_06_770027__n_notes_3_4_sequence.csv,part_1,2,3/4,1/8,1
161,20231024_12_50_06_770027__n_notes_3_4_sequence.csv,part_1,2,3/4,1/8,1
162,20231024_12_50_06_770027__n_notes_3_4_sequence.csv,part_1,2,3/4,1/2,1
163,20231024_12_50_06_770027__n_notes_3_4_sequence.csv,part_1,2,3/4,1/8,1
164,20231024_12_50_06_770027__n_notes_3_4_sequence.csv,part_1,2,3/4,1/4,1
165,20231024_12_50_06_770027__n_notes_3_4_sequence.csv,part_1,2,3/4,1/4,1
166,20231024_12_50_06_770027__n_notes_3_4_sequence.csv,part_1,2,3/4,1/4,1
167,20231024_12_50_06_770027__n_notes_3_4_sequence.csv,part_1,2,3/4,1/4,1
168,20231024_12_50_06_770027__n_notes_3_4_sequence.csv,part_1,1,3/4,1/8,1
169,20231024_12_50_06_770027__n_notes_3_4_sequence.csv,part_1,1,3/4,1/4,1
170,20231024_12_50_06_770027__n_notes_3_4_sequence.csv,part_1,2,3/4,1/4,1
171,20231024_12_50_06_770027__n_notes_3_4_sequence.csv,part_1,2,3/4,1/2,1
172,20231024_12_50_06_770027__n_notes_3_4_sequence.csv,part_1,2,3/4,3/4,1
173,20231024_12_50_06_770027__n_notes_3_4_sequence.csv,part_1,2,3/4,1/4,1
174,20231024_12_50_06_770027__n_notes_3_4_sequence.csv,part_1,1,3/4,3/4,1
175,20231024_12_50_06_770027__n_notes_3_4_sequence.csv,part_1,1,3/4,1/4,1
176,20231024_12_50_06_770027__n_notes_3_4_sequence.csv,part_1,1,3/4,1/4,1
177,20231024_12_50_06_770027__n_notes_3_4_sequence.csv,part_1,1,3/4,1/4,1
178,20231024_12_50_06_770027__n_notes_3_4_sequence.csv,part_1,1,3/4,1/8,1
179,20231024_12_50_06_770027__n_notes_3_4_sequence.csv,part_1,1,3/4,1/4,1
180,20231024_12_50_06_770027__n_notes_4_4_sequence.csv,part_1,2,4/4,1/4,1
181,20231024_12_50_06_770027__n_notes_4_4_sequence.csv,part_1,2,4/4,3/16,1
182,20231024_12_50_06_770027__n_notes_4_4_sequence.csv,part_1,2,4/4,1/8,1
183,20231024_12_50_06_770027__n_notes_4_4_sequence.csv,part_1,2,4/4,1/32,1
184,20231024_12_50_06_770027__n_notes_4_4_sequence.csv,part_1,2,4/4,1/12,1
185,20231024_12_50_06_770027__n_notes_4_4_sequence.csv,part_1,2,4/4,1/8,1
186,20231024_12_50_06_770027__n_notes_4_4_sequence.csv,part_1,2,4/4,1/16,1
187,20231024_12_50_06_770027__n_notes_4_4_sequence.csv,part_1,2,4/4,1/4,1
188,20231024_12_50_06_770027__n_notes_4_4_sequence.csv,part_1,2,4/4,1/16,1
189,20231024_12_50_06_770027__n_notes_4_4_sequence.csv,part_1,2,4/4,1/8,1
190,20231024_12_50_06_770027__n_notes_4_4_sequence.csv,part_1,2,4/4,1/32,1
191,20231024_12_50_06_770027__n_notes_4_4_sequence.csv,part_1,2,4/4,1/4,1
192,20231024_12_50_06_770027__n_notes_4_4_sequence.csv,part_1,2,4/4,1/8,1
193,20231024_12_50_06_770027__n_notes_4_4_sequence.csv,part_1,2,4/4,1,1
194,20231024_12_50_06_770027__n_notes_4_4_sequence.csv,part_1,2,4/4,1/4,1
195,20231024_12_50_06_770027__n_notes_4_4_sequence.csv,part_1,2,4/4,1/32,1
196,20231024_12_50_06_770027__n_notes_4_4_sequence.csv,part_1,1,4/4,1/8,1
197,20231024_12_50_06_770027__n_notes_4_4_sequence.csv,part_1,1,4/4,1,1
198,20231024_12_50_06_770027__n_notes_4_4_sequence.csv,part_1,2,4/4,1,1
199,20231024_12_50_06_770027__n_notes_4_4_sequence.csv,part_1,2,4/4,1/4,1
200,20231024_12_50_06_770027__n_notes_4_4_sequence.csv,part_1,2,4/4,1/2,1
201,20231024_12_50_06_770027__n_notes_4_4_sequence.csv,part_1,2,4/4,1/8,1
202,20231024_12_50_06_770027__n_notes_4_4_sequence.csv,part_1,1,4/4,1/2,1
203,20231024_12_50_06_770027__n_notes_4_4_sequence.csv,part_1,1,4/4,1/8,1
204,20231024_12_50_06_770027__n_notes_4_4_sequence.csv,part_1,1,4/4,1/4,1
205,20231024_12_50_06_770027__n_notes_4_4_sequence.csv,part_1,1,4/4,1,1
206,20231024_12_50_06_770027__n_notes_4_4_sequence.csv,part_1,1,4/4,1/4,1
207,20231024_12_50_06_770027__n_notes_4_4_sequence.csv,part_1,1,4/4,1/4,1
208,20231024_12_50_06_770027__n_notes_4_4_sequence.csv,part_1,2,4/4,1/8,1
209,20231024_12_50_06_770027__n_notes_4_4_sequence.csv,part_1,2,4/4,1/4,1
210,20231024_12_50_06_770027__n_notes_4_4_sequence.csv,part_1,2,4/4,1/16,1
211,20231024_12_50_06_770027__n_notes_4_4_sequence.csv,part_1,2,4/4,1/8,1
212,20231024_12_50_06_770027__n_notes_4_4_sequence.csv,part_1,2,4/4,1/4,1
213,20231024_12_50_06_770027__n_notes_4_4_sequence.csv,part_1,2,4/4,1/8,1
214,20231024_12_50_06_770027__n_notes_4_4_sequence.csv,part_1,2,4/4,1/8,1
215,20231024_12_50_06_770027__n_notes_4_4_sequence.csv,part_1,2,4/4,1/8,1
216,20231024_12_50_06_770027__n_notes_4_4_sequence.csv,part_1,2,4/4,1/8,1
217,20231024_12_50_06_770027__n_notes_4_4_sequence.csv,part_1,2,4/4,1/8,1
218,20231024_12_50_06_770027__n_notes_4_4_sequence.csv,part_1,2,4/4,1/8,1
219,20231024_12_50_06_770027__n_notes_4_4_sequence.csv,part_1,2,4/4,1/8,1
220,20231024_12_50_06_770027__n_notes_4_4_sequence.csv,part_1,2,4/4,1/8,1
221,20231024_12_50_06_770027__n_notes_4_4_sequence.csv,part_1,2,4/4,1/12,1
222,20231024_12_50_06_770027__n_notes_4_4_sequence.csv,part_1,2,4/4,1/8,1
223,20231024_12_50_06_770027__n_notes_4_4_sequence.csv,part_1,2,4/4,1/8,1
224,20231024_12_50_06_770027__n_notes_4_4_sequence.csv,part_1,2,4/4,1/4,1
225,20231024_12_50_06_770027__n_notes_4_4_sequence.csv,part_1,2,4/4,1/16,1
226,20231024_12_50_06_770027__n_notes_4_4_sequence.csv,part_1,2,4/4,1/8,1
227,20231024_12_50_06_770027__n_notes_4_4_sequence.csv,part_1,2,4/4,1/16,1
228,20231024_12_50_06_770027__n_notes_4_4_sequence.csv,part_1,1,4/4,1/8,1
229,20231024_12_50_06_770027__n_notes_4_4_sequence.csv,part_1,1,4/4,1/4,1
230,20231024_12_50_06_770027__n_notes_4_4_sequence.csv,part_1,2,4/4,1/8,1
231,20231024_12_50_06_770027__n_notes_4_4_sequence.csv,part_1,2,4/4,1/8,1
232,20231024_12_50_06_770027__n_notes_4_4_sequence.csv,part_1,2,4/4,1/2,1
233,20231024_12_50_06_770027__n_notes_4_4_sequence.csv,part_1,2,4/4,1/8,1
234,20231024_12_50_06_770027__n_notes_4_4_sequence.csv,part_1,1,4/4,1/4,1
235,20231024_12_50_06_770027__n_notes_4_4_sequence.csv,part_1,1,4/4,1,1
236,20231024_12_50_06_770027__n_notes_4_4_sequence.csv,part_1,1,4/4,1/4,1
237,20231024_12_50_06_770027__n_notes_4_4_sequence.csv,part_1,1,4/4,1,1
238,20231024_12_50_06_770027__n_notes_4_4_sequence.csv,part_1,1,4/4,1/4,1
239,20231024_12_50_06_770027__n_notes_4_4_sequence.csv,part_1,1,4/4,1/8,1
240,20231024_12_50_06_770027__n_notes_5_4_sequence.csv,part_1,2,5/4,1/8,1
241,20231024_12_50_06_770027__n_notes_5_4_sequence.csv,part_1,2,5/4,1/2,1
242,20231024_12_50_06_770027__n_notes_5_4_sequence.csv,part_1,2,5/4,1/8,1
243,20231024_12_50_06_770027__n_notes_5_4_sequence.csv,part_1,2,5/4,1/16,1
244,20231024_12_50_06_770027__n_notes_5_4_sequence.csv,part_1,2,5/4,1/4,1
245,20231024_12_50_06_770027__n_notes_5_4_sequence.csv,part_1,2,5/4,1/16,1
246,20231024_12_50_06_770027__n_notes_5_4_sequence.csv,part_1,2,5/4,1/4,1
247,20231024_12_50_06_770027__n_notes_5_4_sequence.csv,part_1,2,5/4,1/2,1
248,20231024_12_50_06_770027__n_notes_5_4_sequence.csv,part_1,2,5/4,1/16,1
249,20231024_12_50_06_770027__n_notes_5_4_sequence.csv,part_1,2,5/4,3/16,1
250,20231024_12_50_06_770027__n_notes_5_4_sequence.csv,part_1,2,5/4,1/8,1
251,20231024_12_50_06_770027__n_notes_5_4_sequence.csv,part_1,2,5/4,1/16,1
252,20231024_12_50_06_770027__n_notes_5_4_sequence.csv,part_1,2,5/4,1/16,1
253,20231024_12_50_06_770027__n_notes_5_4_sequence.csv,part_1,2,5/4,1/8,1
254,20231024_12_50_06_770027__n_notes_5_4_sequence.csv,part_1,2,5/4,1/4,1
255,20231024_12_50_06_770027__n_notes_5_4_sequence.csv,part_1,2,5/4,1/16,1
256,20231024_12_50_06_770027__n_notes_5_4_sequence.csv,part_1,1,5/4,3/16,1
257,20231024_12_50_06_770027__n_notes_5_4_sequence.csv,part_1,1,5/4,3/16,1
258,20231024_12_50_06_770027__n_notes_5_4_sequence.csv,part_1,2,5/4,1/2,1
259,20231024_12_50_06_770027__n_notes_5_4_sequence.csv,part_1,2,5/4,1/4,1
260,20231024_12_50_06_770027__n_notes_5_4_sequence.csv,part_1,2,5/4,1/2,1
261,20231024_12_50_06_770027__n_notes_5_4_sequence.csv,part_1,2,5/4,1/4,1
262,20231024_12_50_06_770027__n_notes_5_4_sequence.csv,part_1,1,5/4,1/4,1
263,20231024_12_50_06_770027__n_notes_5_4_sequence.csv,part_1,1,5/4,1/8,1
264,20231024_12_50_06_770027__n_notes_5_4_sequence.csv,part_1,1,5/4,3/16,1
265,20231024_12_50_06_770027__n_notes_5_4_sequence.csv,part_1,1,5/4,3/16,1
266,20231024_12_50_06_770027__n_notes_5_4_sequence.csv,part_1,1,5/4,3/16,1
267,20231024_12_50_06_770027__n_notes_5_4_sequence.csv,part_1,1,5/4,1/8,1
268,20231024_12_50_06_770027__n_notes_5_4_sequence.csv,part_1,2,5/4,1/12,1
269,20231024_12_50_06_770027__n_notes_5_4_sequence.csv,part_1,2,5/4,1/32,1
270,20231024_12_50_06_770027__n_notes_5_4_sequence.csv,part_1,2,5/4,1/8,1
271,20231024_12_50_06_770027__n_notes_5_4_sequence.csv,part_1,2,5/4,1/16,1
272,20231024_12_50_06_770027__n_notes_5_4_sequence.csv,part_1,2,5/4,1/8,1
273,20231024_12_50_06_770027__n_notes_5_4_sequence.csv,part_1,2,5/4,1/2,1
274,20231024_12_50_06_770027__n_notes_5_4_sequence.csv,part_1,2,5/4,1/16,1
275,20231024_12_50_06_770027__n_notes_5_4_sequence.csv,part_1,2,5/4,1/8,1
276,20231024_12_50_06_770027__n_notes_5_4_sequence.csv,part_1,2,5/4,1/16,1
277,20231024_12_50_06_770027__n_notes_5_4_sequence.csv,part_1,2,5/4,1/16,1
278,20231024_12_50_06_770027__n_notes_5_4_sequence.csv,part_1,2,5/4,3/16,1
279,20231024_12_50_06_770027__n_notes_5_4_sequence.csv,part_1,2,5/4,1/16,1
280,20231024_12_50_06_770027__n_notes_5_4_sequence.csv,part_1,2,5/4,1/16,1
281,20231024_12_50_06_770027__n_notes_5_4_sequence.csv,part_1,2,5/4,3/16,1
282,20231024_12_50_06_770027__n_notes_5_4_sequence.csv,part_1,2,5/4,1/16,1
283,20231024_12_50_06_770027__n_notes_5_4_sequence.csv,part_1,2,5/4,1/8,1
284,20231024_12_50_06_770027__n_notes_5_4_sequence.csv,part_1,2,5/4,1/4,1
285,20231024_12_50_06_770027__n_notes_5_4_sequence.csv,part_1,2,5/4,1/4,1
286,20231024_12_50_06_770027__n_notes_5_4_sequence.csv,part_1,2,5/4,1/8,1
287,20231024_12_50_06_770027__n_notes_5_4_sequence.csv,part_1,2,5/4,1/16,1
288,20231024_12_50_06_770027__n_notes_5_4_sequence.csv,part_1,1,5/4,1/8,1
289,20231024_12_50_06_770027__n_notes_5_4_sequence.csv,part_1,1,5/4,3/16,1
290,20231024_12_50_06_770027__n_notes_5_4_sequence.csv,part_1,2,5/4,1/4,1
291,20231024_12_50_06_770027__n_notes_5_4_sequence.csv,part_1,2,5/4,1/2,1
292,20231024_12_50_06_770027__n_notes_5_4_sequence.csv,part_1,2,5/4,1/8,1
293,20231024_12_50_06_770027__n_notes_5_4_sequence.csv,part_1,2,5/4,1/2,1
294,20231024_12_50_06_770027__n_notes_5_4_sequence.csv,part_1,1,5/4,3/4,1
295,20231024_12_50_06_770027__n_notes_5_4_sequence.csv,part_1,1,5/4,3/16,1
296,20231024_12_50_06_770027__n_notes_5_4_sequence.csv,part_1,1,5/4,3/16,1
